# Audience Network publishers with very low impression volumes do not appear on this list. Any campaign using a block list will not deliver ads to any of these low volume publishers. To download this list of low volume publishers visit https://business.facebook.com/business/publisher-list?low_volume_publishers_only=true
Note:  Here App Store Categories column values are directly scraped from itunes/google play stores. Learn more about this file: http://facebook.com/business/help/1382467665184382
"Note:  The Minimum Age Rating column values are directly scraped from itunes/google play stores. They are the highest rating across the UK, US, DE, AU, KR and RU stores to represent the major ratings boards and agencies. Special values are: 0 = Unrated, 1 = Everyone."
URL,Audience Network - Rewarded videos,"Audience Network - Native, banner and interstitial",Content creator,Date added,App store categories,Minimum age rating
https://itunes.apple.com/us/app/id942553149,yes,yes,Platypus Evolution: Match Game,2022-09-26,Games,9
http://play.google.com/store/apps/details?id=com.RockyHong.BeatStomperAndroid,yes,yes,Beat Stomper,2022-09-26,Action,1
http://play.google.com/store/apps/details?id=jp.co.goodroid.gigolo,yes,yes,私のヒモ男～イケメン拾いました～無料！恋愛・放置ゲーム,2022-09-26,Adventure,15
http://play.google.com/store/apps/details?id=com.bitmango.rolltheballunrollme,yes,yes,Roll the Ball® - slide puzzle,2019-08-27,Puzzle,1
http://play.google.com/store/apps/details?id=company.gamesx.guitarflash,yes,no,Guitar Flash,2022-09-26,Music,17
https://itunes.apple.com/us/app/id994102781,yes,yes,Classic Vegas Casino Slots,2022-09-26,Games,17
https://itunes.apple.com/tr/app/id1066751553,no,yes,Gardrops: Online Alış Satış,2022-09-26,Shopping,4
http://play.google.com/store/apps/details?id=nithra.tnpsc,yes,yes,TNPSC TAMIL GROUP 4 + VAO 2023,2022-09-26,Books & Reference,1
http://play.google.com/store/apps/details?id=com.gamesorbit.wood.cargo.transporter,no,yes,Bus Driving Simulator Bus game,2022-09-28,Strategy,1
http://play.google.com/store/apps/details?id=com.horseboxsoftware.BOS,no,yes,FLIGHTS Boston Logan Airport,2022-09-26,Travel & Local,17
https://itunes.apple.com/us/app/id1016431735,yes,yes,Double Hit Slots: Casino Games,2022-09-26,Games,17
http://play.google.com/store/apps/details?id=com.ssolution.commoditywatch,no,yes,NCDEX - Commodity Watch,2022-09-26,Finance,1
http://play.google.com/store/apps/details?id=com.worldradios.panama,no,yes,Radio Panama - Radio FM,2022-09-26,Music & Audio,1
http://play.google.com/store/apps/details?id=com.runawayplay.flutter,yes,no,Flutter: Butterfly Sanctuary,2022-10-25,Simulation,1
http://play.google.com/store/apps/details?id=com.bigfishgames.fairwaysolitaireuniversalf2pgoogle,yes,yes,Fairway Solitaire - Card Game,2022-09-26,Card,1
https://itunes.apple.com/us/app/id815036863,yes,yes,Fighting games - Mokken,2022-09-26,Games,9
http://play.google.com/store/apps/details?id=com.worldradios.france,no,yes,French Radio Online,2022-09-26,Music & Audio,1
https://itunes.apple.com/us/app/id882507985,yes,yes,Dragon Mania Legends,2023-07-04,Games,9
https://itunes.apple.com/us/app/id1023583941,no,yes,Photo Editor - Image Beauty,2022-09-26,Shopping,17
http://play.google.com/store/apps/details?id=com.CrosProduct.numeris,yes,yes,BuzzGames,2023-05-16,Puzzle,15
http://play.google.com/store/apps/details?id=com.arabicaudiobooks.ilajmarad.ilaj_kol_amrad_bilquran,no,yes,Verses and prayers,2022-09-26,Health & Fitness,1
http://play.google.com/store/apps/details?id=tr.com.tiramisu.driftmaxcity,yes,yes,Drift Max City,2022-09-26,Racing,1
http://play.google.com/store/apps/details?id=com.fireshooters.wyr,no,yes,Would You Rather Party Game,2022-09-26,Entertainment,13
https://itunes.apple.com/us/app/id952944648,yes,yes,Water Splash – Cool Match 3,2022-09-26,Games,4
https://itunes.apple.com/us/app/id940292587,yes,yes,Seekers Notes: Hidden Objects,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.cam001.selfie,yes,yes,Sweet Selfie: AI Camera Editor,2022-09-26,Photography,1
https://itunes.apple.com/us/app/id991847114,yes,yes,Piggy Clicker:idle farm tapper,2022-09-26,Games,9
https://itunes.apple.com/us/app/id1089336971,yes,yes,Talking Tom Gold Run,2022-09-26,Games,4
https://itunes.apple.com/us/app/id965137032,yes,yes,World Craft Dream Island,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.clicklab.business.man.suit,no,yes,Business Man Suit,2022-09-26,Photography,1
https://itunes.apple.com/ua/app/id663217552,no,yes,OLX.ua - Работа и Недвижимость,2023-05-23,Shopping,4
http://play.google.com/store/apps/details?id=br.com.tapps.deardiary,yes,yes,Dear Diary: Interactive Story,2022-09-26,Adventure,1
http://play.google.com/store/apps/details?id=com.game.SuperMii,yes,yes,Avatar Maker Creator：SuperMe,2022-12-25,Art & Design,1
http://play.google.com/store/apps/details?id=loterianacional.mx,no,yes,Lotería de México,2022-09-26,Tools,1
https://itunes.apple.com/us/app/id940401053,no,yes,KoeTomo,2022-12-07,Social Networking,12
http://play.google.com/store/apps/details?id=com.radiolight.malaisie,no,yes,Radio Malaysia FM online,2022-09-26,Music & Audio,1
https://itunes.apple.com/us/app/id1085075762,yes,yes,Double Jackpot Slots Las Vegas,2022-09-26,Games,17
https://itunes.apple.com/us/app/id949222159,no,yes,Word Search Puzzles ··,2022-09-26,Games,4
https://itunes.apple.com/tw/app/id1012778321,yes,no,文明爭戰,2022-09-26,Games,12
http://play.google.com/store/apps/details?id=info.hasanaga.dialect,no,yes,Dialektoloji lüğət,2023-03-04,Books & Reference,1
http://play.google.com/store/apps/details?id=com.mgc.rope.hero.three,yes,yes,Rope Hero 3,2022-09-26,Action,18
http://play.google.com/store/apps/details?id=com.linecorp.LGTMTMG,yes,no,LINE: Disney Tsum Tsum,2022-09-26,Puzzle,1
https://itunes.apple.com/us/app/id1001516447,yes,yes,Top Speed: Drag & Fast Racing,2022-10-23,Games,4
https://itunes.apple.com/us/app/id977862069,yes,yes,Word Wow Seasons,2022-09-26,Games,4
https://itunes.apple.com/us/app/id931278082,no,yes,Sudoku Puzzles ·,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.blockycars.online,yes,yes,Blocky Cars online games,2022-09-26,Action,10
http://play.google.com/store/apps/details?id=com.radiofmapp.radioespanna,no,yes,Radios de España FM,2022-09-26,Music & Audio,1
http://play.google.com/store/apps/details?id=com.arabaudiobooks.faksihr.rokiat_ibtal_wa_fak_sihr,no,yes,رقية إبطال و فك السحر بالصوت,2022-09-26,Music & Audio,1
https://itunes.apple.com/us/app/id983202204,no,yes,Oggi in TV - guida tv,2022-09-26,Entertainment,4
http://play.google.com/store/apps/details?id=com.NNGames.starchef_android,yes,yes,Star Chef™: Restaurant Cooking,2022-09-26,Simulation,1
http://play.google.com/store/apps/details?id=com.scopely.whiplash,yes,no,WWE Champions,2022-09-26,Role Playing,16
http://play.google.com/store/apps/details?id=com.JDThunder.TheDawnOfSlenderman,no,yes,The Dawn Of Slenderman,2022-09-26,Adventure,15
http://play.google.com/store/apps/details?id=com.teenpatti.hd.gold,yes,yes,Teen Patti Gold Poker & Rummy,2022-09-26,Casino,18
http://play.google.com/store/apps/details?id=com.linkdesks.jewellegend,yes,yes,Jewels Legend - Match 3 Puzzle,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=com.akadev.kitab.latahzan,no,yes,كتاب لا تحزن بدون انترنت,2022-09-26,Entertainment,1
http://play.google.com/store/apps/details?id=com.sngict.sngsolitaire,yes,yes,Solitaire: Classic Card Game,2022-09-26,Card,15
http://play.google.com/store/apps/details?id=com.kepgames.crossboss.android,no,yes,Cross Boss,2022-09-26,Word,1
http://play.google.com/store/apps/details?id=com.PondokAplikasi.Tafsir_Mimpi_Menurut_ISLAM.AppsWorlds,no,yes,Tafsir Mimpi (Menurut ISLAM),2022-09-26,Education,1
https://itunes.apple.com/us/app/id893555393,yes,no,Paradise Island 2: Resort Sim,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=doctorram.ltc,no,yes,Mega Millions & Powerball Scan,2022-09-26,Tools,1
https://itunes.apple.com/us/app/id1009442510,yes,yes,Colorfy: Coloring Book Games,2022-09-26,Entertainment,4
https://itunes.apple.com/us/app/id950710606,yes,yes,Casino Games - Infinity Slots,2022-09-26,Games,17
http://play.google.com/store/apps/details?id=com.ape.games.tt,no,yes,Turbo Tank,2023-06-12,Arcade,15
https://itunes.apple.com/us/app/id1051334048,yes,yes,RISK: Global Domination,2022-09-26,Games,9
http://play.google.com/store/apps/details?id=com.rovio.ABstellapop,yes,yes,Angry Birds POP Bubble Shooter,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=com.cleverappslimited.footballloopgreece,no,yes,Football Loop,2022-09-26,Sports,1
https://itunes.apple.com/us/app/id929195587,yes,yes,Clockmaker: Mystery Match 3,2022-09-26,Games,12
https://itunes.apple.com/us/app/id1320398609,yes,yes,Color By Number! Pixel Art,2022-09-26,Games,4
https://itunes.apple.com/us/app/id736071203,no,yes,The Pedometer,2022-09-26,Health & Fitness,17
http://play.google.com/store/apps/details?id=com.sozeray.baccarat,yes,yes,Baccarat! ♠️ Real Baccarat Exp,2022-09-26,Casino,18
http://play.google.com/store/apps/details?id=com.esertelekom.spade,yes,yes,Batak Club: Batak Online Oyunu,2022-09-26,Card,15
http://play.google.com/store/apps/details?id=com.sekar.resepkuebasah,no,yes,Resep Masakan Rumahan Sehari H,2022-09-26,Books & Reference,1
http://play.google.com/store/apps/details?id=com.worldradios.pologne,no,yes,Radio Poland - Radio FM,2022-09-26,Music & Audio,1
https://itunes.apple.com/us/app/id898639471,no,yes,Sinhala : Keyboard & Notebook,2022-09-26,Lifestyle,4
https://itunes.apple.com/us/app/id973840125,yes,yes,Bubble CoCo: Match 3 Shooter,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.sahell.jokes,no,yes,জোকস ভান্ডার 3500+ Jokes,2022-09-26,Entertainment,1
http://play.google.com/store/apps/details?id=com.radiocolors.turquie,no,yes,Radio Turkey online,2022-09-26,Music & Audio,13
https://itunes.apple.com/hk/app/id914406371,yes,no,JOOX Music: 聽歌唱K｜離線歌曲下載,2022-09-26,Music,4
http://play.google.com/store/apps/details?id=uk.co.mxdata.tokyometro,no,yes,Tokyo Metro Subway Map & Route,2022-09-26,Maps & Navigation,1
http://play.google.com/store/apps/details?id=com.joymax.windadv,yes,yes,WIND Runner Adventure,2022-09-26,Action,1
https://itunes.apple.com/us/app/id951744068,yes,yes,Traffic Rider,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=org.nanobit.hollywood,yes,yes,Hollywood Story®: Fashion Star,2022-09-26,Simulation,15
http://play.google.com/store/apps/details?id=com.andromo.dev466637.app430855,no,yes,Naija Jokes Hub,2022-12-08,Entertainment,13
http://play.google.com/store/apps/details?id=com.tuneonn.healthtips,no,yes,Health Tips | हेल्थ टिप्स,2022-09-26,Health & Fitness,1
http://play.google.com/store/apps/details?id=com.aggyapps.top2015.ringtones,no,yes,Deeze: Ringtones & Wallpapers,2023-03-15,Personalization,1
http://play.google.com/store/apps/details?id=com.balysv.loop,yes,yes,Infinity Loop: Relaxing Puzzle,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=game2048.b2048game.twozerofoureight2048.game,no,yes,2048,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=com.dodreams.driveahead,yes,yes,Drive Ahead! - Fun Car Battles,2022-09-26,Racing,12
http://play.google.com/store/apps/details?id=com.sundaytoz.mobile.anipang2.google.kakao.service,yes,yes,애니팡2,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=com.weejim.app.sgbus,no,yes,SG Bus Arrival Time,2022-09-26,Travel & Local,1
http://play.google.com/store/apps/details?id=com.oprofessor.eca,no,yes,ECA 2023 + SINASE,2022-09-26,Education,1
https://itunes.apple.com/us/app/id1126032958,yes,yes,REVERSI ZERO,2021-06-07,Games,4
https://itunes.apple.com/us/app/id951364656,yes,yes,ZigZag,2022-09-26,Games,4
https://itunes.apple.com/us/app/id1003168863,yes,no,Bleach: Brave Souls Anime Game,2022-09-26,Games,12
http://play.google.com/store/apps/details?id=com.spungegames.failybikes,yes,yes,Faily Rider,2022-09-26,Action,10
http://play.google.com/store/apps/details?id=com.linecorp.LGPKPK,yes,no,LINE Pokopoko,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=com.solebon.solitaire,no,yes,Solitaire - Classic Card Games,2022-09-26,Card,1
http://play.google.com/store/apps/details?id=kr.or.lug.ontimealarm,no,yes,"OnTimeAlarm-Calendar, Battery",2022-09-26,Lifestyle,1
http://play.google.com/store/apps/details?id=com.game.pisti,yes,yes,"Batak - Tekli, Eşli, Koz Maça",2022-09-26,Card,1
http://play.google.com/store/apps/details?id=com.dream_studio.animalsounds,no,yes,Animal Sounds,2022-09-26,Entertainment,1
https://itunes.apple.com/us/app/id1117841866,yes,no,Empires & Puzzles: Match 3 RPG,2022-09-26,Games,12
http://play.google.com/store/apps/details?id=com.microsoft.office.outlook,no,yes,Microsoft Outlook,2022-09-26,Productivity,1
http://play.google.com/store/apps/details?id=com.candl.chronos,no,yes,Month: Calendar Widget,2022-09-26,Productivity,1
https://itunes.apple.com/us/app/id966490697,yes,yes,High School Driving Test 3D,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.WhatWapp.BurracoOnline,yes,yes,"Burraco - Online, multiplayer",2022-09-26,Card,15
http://play.google.com/store/apps/details?id=com.RocketGames.ClassicSlots,yes,no,Viva Slots Vegas: Casino Slots,2022-09-26,Casino,18
http://play.google.com/store/apps/details?id=com.mobirix.sudokuGame,no,yes,Sudoku World,2022-10-28,Puzzle,1
http://play.google.com/store/apps/details?id=com.shareitagain.whatslov.app,no,yes,WhatsLov Stickers (WASticker),2022-09-26,Social,13
http://play.google.com/store/apps/details?id=com.premium.box,no,yes,Premium Box,2022-09-26,Video Players & Editors,1
http://play.google.com/store/apps/details?id=org.games4all.android.games.spite.prod,no,yes,G4A: Spite & Malice,2022-09-26,Card,1
http://play.google.com/store/apps/details?id=com.aovill.language.e2l.ejn,no,yes,NHK Easy Japanese News Reader,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=com.idmobile.swedenmeteo,no,yes,Weather for Sweden,2022-09-26,Weather,1
http://play.google.com/store/apps/details?id=com.g5e.survivors,yes,no,Survivors: Match 3・Lost Island,2022-09-26,Puzzle,12
http://play.google.com/store/apps/details?id=air.eu.fufla.puzzlywords,yes,yes,Puzzly Words - word guess game,2022-09-26,Word,1
http://play.google.com/store/apps/details?id=viet.dev.apps.hotgirl,no,yes,Beautiful Girl Wallpapers HD,2022-09-26,Personalization,13
http://play.google.com/store/apps/details?id=com.sm.scarysoundeffects,no,yes,Scary sound effects,2022-09-26,Entertainment,16
http://play.google.com/store/apps/details?id=com.thefastmethod.tfmrusse.taalom_alroussia_lilmobtadiene,no,yes,تعلم اللغة الروسية للمبتدئين,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=com.HighbrowInteractive.IndianTrainSim,yes,yes,Indian Train Simulator,2022-09-26,Simulation,1
http://play.google.com/store/apps/details?id=com.vividgames.realboxing2,yes,yes,Real Boxing 2,2022-09-26,Sports,17
http://play.google.com/store/apps/details?id=com.radiolight.belgique,no,yes,Radio Belgium FM Online,2022-09-26,Music & Audio,1
http://play.google.com/store/apps/details?id=com.oromnet.oromnet_036_sheekoo,no,yes,Oduu Durii Oromoo Fables,2022-09-26,Entertainment,1
http://play.google.com/store/apps/details?id=air.com.sgn.juicejam.gp,yes,yes,Juice Jam - Match 3 Games,2022-09-26,Puzzle,1
https://itunes.apple.com/us/app/id999022137,yes,yes,Monkey Wrench - Word Search,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=org.evolutionapps.televolution,no,yes,"Telemensagem, 10 mil Mensagens",2023-02-06,Communication,17
http://play.google.com/store/apps/details?id=com.ea.game.pegglex_row,yes,no,Peggle Blast,2023-07-27,Puzzle,1
http://play.google.com/store/apps/details?id=jp.takashi.tokuda.PutNumberC,yes,yes,PutNumber,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=com.falcongames.tuningbrasil3d,no,yes,Tuning Brasil Legacy,2023-04-21,Racing,1
http://play.google.com/store/apps/details?id=com.teknokia.mtkengineerapp,no,yes,MTK Engineer App,2022-09-26,Tools,1
http://play.google.com/store/apps/details?id=com.techzoneapp.techsage,no,yes,Emoção Telemensagens Variadas,2022-09-26,Entertainment,13
http://play.google.com/store/apps/details?id=jp.co.comic.mangaone,no,yes,マンガワン-小学館のオリジナル漫画を毎日配信,2022-09-26,Comics,13
http://play.google.com/store/apps/details?id=com.oengines.bhabhioe,yes,yes,Bhabhi Thulla - Card Game,2022-09-26,Card,15
https://itunes.apple.com/us/app/id836517222,yes,no,Mystery Match,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.kwai.video,yes,yes,Kwai - Download & Share Video,2022-11-30,Video Players & Editors,13
http://play.google.com/store/apps/details?id=com.hana.dict.hanviet,no,yes,Từ điển Hàn Việt,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=com.gsoftteam.tripeakssolitairemobile,yes,yes,TriPeaks Solitaire Mobile,2022-09-26,Card,1
http://play.google.com/store/apps/details?id=com.worldradios.portugal,no,yes,Radio Portugal FM,2022-09-26,Music & Audio,1
http://play.google.com/store/apps/details?id=com.assalehine.horouf.kissas_wa_anachid_horouf_alarabia,no,yes,قصص واناشيد الحروف للاطفال,2022-12-08,Education,1
http://play.google.com/store/apps/details?id=org.whiteglow.quickeycalculator,no,yes,Calculator app,2022-09-26,Tools,1
http://play.google.com/store/apps/details?id=br.com.aleluiah_apps.hinario.ccb5,no,yes,Hinário 5 - CCB,2022-09-26,Books & Reference,1
https://itunes.apple.com/us/app/id857769289,yes,yes,Mahjong 3!,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=giant.studio.com.goldprice,no,yes,ราคาทองวันนี้ - goldprice,2022-09-26,Finance,1
http://play.google.com/store/apps/details?id=se.maginteractive.wordbrain,yes,yes,WordBrain - Word puzzle game,2022-09-26,Word,1
http://play.google.com/store/apps/details?id=com.naver.linewebtoon,yes,yes,WEBTOON,2022-09-26,Comics,13
http://play.google.com/store/apps/details?id=com.ansangha.drchess,no,yes,Dr. Chess,2022-09-26,Board,1
http://play.google.com/store/apps/details?id=com.horseboxsoftware.BNE2,no,yes,FLIGHTS Brisbane Airport,2022-09-26,Travel & Local,17
http://play.google.com/store/apps/details?id=com.outplayentertainment.candywitch,yes,no,Crafty Candy - Match 3 Game,2022-09-26,Puzzle,1
https://itunes.apple.com/us/app/id728271398,no,yes,Number Fit Puzzle,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.access_company.android.sh_onepiece,no,yes,ONE PIECE 公式漫画アプリ,2022-09-26,Comics,13
https://itunes.apple.com/us/app/id853010761,yes,yes,Tute,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.games2win.highschooldt,yes,yes,Car Driving & Parking School,2022-09-26,Simulation,1
http://play.google.com/store/apps/details?id=it.Ettore.calcoliilluminotecnici,no,yes,Lighting Calculations,2022-09-26,Productivity,1
https://itunes.apple.com/us/app/id668459828,no,yes,Crossword Solver,2022-09-26,Reference,9
https://itunes.apple.com/us/app/id874580165,yes,yes,Funk Brasil: DJ beat maker,2022-09-26,Music,4
https://itunes.apple.com/us/app/id867833019,yes,yes,Cupcake Mania™,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=kr.co.happymobile.happyscreen,yes,no,해피스크린 - 해피포인트를 모으는 또 다른 방법,2023-09-25,Lifestyle,1
https://itunes.apple.com/us/app/id1062020759,yes,yes,Octopus Evolution,2022-09-26,Games,9
https://itunes.apple.com/us/app/id876656488,yes,yes,Hollywood Story®: Fashion Star,2022-09-26,Games,12
https://itunes.apple.com/us/app/id987072755,yes,yes,Retro Hero Mr Kim,2022-09-26,Games,9
http://play.google.com/store/apps/details?id=com.aladinfun.clashofsky_th_pig,yes,no,Piggy Boom,2022-09-26,Casino,1
https://itunes.apple.com/us/app/id947742764,yes,yes,Infinite Stairs,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.r7games.slothallo,yes,yes,Slot Machine Halloween Lite,2022-09-26,Casino,18
http://play.google.com/store/apps/details?id=com.cookapps.sr,yes,yes,Sweet Road : Lollipop Match 3,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=com.andromo.dev540689.app520560,no,yes,تلاوات مؤثرة ومبكية بدون نت,2022-09-26,Entertainment,1
http://play.google.com/store/apps/details?id=com.pch.lottoblast,yes,yes,PCH Lotto,2023-05-15,Casino,18
http://play.google.com/store/apps/details?id=com.PondokAplikasi.Ayat_Kursi_Terjemahan_dan_Khasiat.AppsWorlds,no,yes,Ayat Kursi - Fadilat & Khasiat,2021-03-17,Education,1
http://play.google.com/store/apps/details?id=net.isitlove.cartercorp.gabriel,yes,yes,Is It Love? Gabriel - journeys,2022-09-26,Simulation,17
https://itunes.apple.com/us/app/id627958823,no,yes,JusTalk - Video Chat & Calls,2022-09-26,Social Networking,12
http://play.google.com/store/apps/details?id=com.tencent.ibg.joox,yes,no,JOOX Music,2022-09-26,Music & Audio,1
https://itunes.apple.com/us/app/id937718942,yes,yes,Angry Birds POP!,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.goodbarber.grupoascensopnp,no,yes,Grupo Ascenso PNP,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=com.bcsofts.chessnew,yes,yes,Chinese Chess - Chess Online,2022-09-26,Board,15
http://play.google.com/store/apps/details?id=com.madboxgames.drifter,yes,yes,Highway Drifter,2023-03-29,Racing,16
http://play.google.com/store/apps/details?id=com.whiture.apps.tamil.calendar,no,yes,Nila Tamil Calendar,2022-09-26,Lifestyle,1
http://play.google.com/store/apps/details?id=ws.letras,no,yes,Word Search,2022-09-26,Word,1
http://play.google.com/store/apps/details?id=com.Terapi.Ruqyah_Pendinding.Diri.SNA_Store.DroidAppS,no,yes,RUQYAH-Terapi Pelindung Diri,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=com.Resepi_KuihMuih_Selera_Tempatan.SNA_Store.DroidAppS,no,yes,Aneka Resepi Kuih-Muih Tradisi,2022-09-26,Entertainment,1
https://itunes.apple.com/us/app/id1125928986,yes,yes,Wordful-Word Search Mind Games,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.dydbook.bible,no,yes,성경일독Q (잠금화면 성경읽기 + 기도 QT + 지식),2023-06-22,Books & Reference,1
https://itunes.apple.com/us/app/id868076805,no,yes,2048 by Gabriele Cirulli,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=net.dayword.jpkr,no,yes,"켜자마자 일본어 (강제로 일어단어공부-JLPT,JPT)",2023-06-22,Education,1
https://itunes.apple.com/us/app/id1095877893,no,yes,Bible Verse of the Day!,2022-09-26,Reference,4
http://play.google.com/store/apps/details?id=com.evozi.network,no,yes,Network Speed - Speed Meter,2022-09-26,Tools,1
http://play.google.com/store/apps/details?id=com.apptornado.word,no,yes,Word Hunt,2022-09-26,Word,1
http://play.google.com/store/apps/details?id=com.unionapps.real.shooting.expert,yes,yes,Real Shooting Games,2022-09-26,Action,12
https://itunes.apple.com/us/app/id1023494154,yes,yes,Bid Wars: Storage Auction Game,2022-09-26,Games,12
http://play.google.com/store/apps/details?id=com.worldradios.colombie,no,yes,Radio Colombia - Radio FM,2023-03-15,Music & Audio,1
http://play.google.com/store/apps/details?id=com.kakarod.bighunter,yes,yes,Big Hunter,2019-11-21,Action,15
http://play.google.com/store/apps/details?id=com.pinkbear.callmaster,no,yes,Call Master - Auto hang up,2022-09-26,Communication,1
https://itunes.apple.com/us/app/id968744559,yes,yes,Sonic Dash 2: Sonic Boom,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=cz.mroczis.netmonster,no,yes,NetMonster,2023-10-03,Tools,1
http://play.google.com/store/apps/details?id=com.gamehivecorp.beattheboss4,yes,yes,Beat the Boss 4: Buddy Kick,2022-09-26,Action,16
http://play.google.com/store/apps/details?id=com.hsv.freeadblockerbrowser,yes,yes,FAB Adblocker Browser:Adblock,2023-09-14,Communication,1
http://play.google.com/store/apps/details?id=appstore.game.missingwordwaslatt,no,yes,Crossword Game Waslatte,2022-09-26,Word,1
http://play.google.com/store/apps/details?id=com.landlordgame.tycoon,yes,no,Landlord - Real Estate Game,2022-09-26,Simulation,1
https://itunes.apple.com/us/app/id1057145653,yes,yes,Hugo Troll Race 2: Rail Rush,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.balimedia.ramalan,no,yes,Ramalan Lengkap,2022-09-26,Lifestyle,13
http://play.google.com/store/apps/details?id=com.ea.gp.nbamobile,yes,yes,NBA LIVE Mobile Basketball,2022-09-26,Sports,12
http://play.google.com/store/apps/details?id=com.twoplayergamesfree.twoplayergames,no,yes,2 Player Games,2022-09-26,Board,1
https://itunes.apple.com/us/app/id959498315,yes,yes,Extreme Car Driving Simulator,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.ssongshrimptruck.tistory.readforme,no,yes,ReadForMe (Speech to text),2022-09-26,Communication,1
http://play.google.com/store/apps/details?id=com.particlenews.newsbreak,no,yes,NewsBreak: Local News & Alerts,2022-09-26,News & Magazines,16
http://play.google.com/store/apps/details?id=com.frvr.hex,no,yes,Hex FRVR - Hexa Puzzle Board,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=com.shocktech.guaguahappy_classic,yes,yes,Scratch Off Lottery Scratchers,2022-09-26,Casino,15
http://play.google.com/store/apps/details?id=com.mobirix.connectfour,no,yes,4 in a row king,2022-09-26,Board,12
https://itunes.apple.com/jp/app/id798519009,yes,no,LINE パズル タンタン,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=uk.co.mxdata.madridmetro,no,yes,Madrid Metro Map & Route Plan,2022-09-26,Maps & Navigation,1
http://play.google.com/store/apps/details?id=com.neuralplay.android.bidwhist,no,yes,Bid Whist - Expert AI,2022-09-26,Card,1
http://play.google.com/store/apps/details?id=com.christian.prayer,no,yes,Prayer Warrior - Daily Prayer,2022-11-14,Lifestyle,1
http://play.google.com/store/apps/details?id=com.worldradios.honduras,no,yes,Radio Honduras - Radio FM,2022-09-26,Music & Audio,1
http://play.google.com/store/apps/details?id=br.com.tapps.myburgershop2,yes,yes,My Burger Shop 2: Food Game,2022-09-26,Simulation,1
https://itunes.apple.com/us/app/id950949627,yes,no,Landlord - Real Estate Game,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=br.com.tapps.giraffeevolution,yes,yes,Giraffe Evolution: Idle Game,2022-09-26,Puzzle,13
http://play.google.com/store/apps/details?id=io.voodoo.ballshoot,yes,yes,Ball Shoot!,2022-09-26,Puzzle,1
https://itunes.apple.com/us/app/id932779605,yes,yes,Real Boxing 2,2022-09-26,Games,12
http://play.google.com/store/apps/details?id=com.aryservices.aryud,no,yes,ARY NEWS URDU,2022-09-26,News & Magazines,1
http://play.google.com/store/apps/details?id=com.bangaliapps.bangali_ranna,no,yes,বাঙালী রান্না - Bangla Recipe,2023-09-13,Lifestyle,1
http://play.google.com/store/apps/details?id=com.rumusmatematika.lengkapsdsmpsma,no,yes,Rumus Matematika Lengkap,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=com.arkeapps.fantasylife,no,yes,Fantasy Life: Alerts + Advice,2022-11-08,Sports,13
https://itunes.apple.com/us/app/id938243056,no,yes,Top Sticker Maker Studio Memes,2022-09-26,Entertainment,17
http://play.google.com/store/apps/details?id=com.donkeysoft.wordwowseasons,yes,yes,Word Wow Seasons - Brain game,2022-09-26,Word,1
https://itunes.apple.com/us/app/id1037838286,no,yes,كتابة على الصور - خطوط عربية,2022-09-26,Photo & Video,4
http://play.google.com/store/apps/details?id=net.katapu.AroundUsefulWeather,no,yes,周辺便利天気 -気象庁天気予報ブラウザアプリ&雨雲雷レーダー,2022-09-26,Weather,1
